Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2025-10-13 14:51:43,"Legs",26h 40min,"Standing Calf Raise (Machine)",3,190.0,16.0,0,0.0,
2025-10-14 17:32:52,"Back",169h 33min,"Lat Pulldown (Cable)",1,25.0,12.0,0,0.0,
2025-10-14 17:32:52,"Back",169h 33min,"Lat Pulldown (Cable)",2,60.0,8.0,0,0.0,
2025-10-14 17:32:52,"Back",169h 33min,"Lat Pulldown (Cable)",3,60.0,10.0,0,0.0,
2025-10-14 17:32:52,"Back",169h 33min,"Lat Pulldown (Cable)",4,60.0,10.0,0,0.0,
2025-10-14 17:32:52,"Back",169h 33min,"Bent Over Row (Barbell)",1,45.0,12.0,0,0.0,
2025-10-14 17:32:52,"Back",169h 33min,"Bent Over Row (Barbell)",2,135.0,12.0,0,0.0,
2025-10-14 17:32:52,"Back",169h 33min,"Bent Over Row (Barbell)",3,145.0,9.0,0,0.0,
2025-10-14 17:32:52,"Back",169h 33min,"Bent Over Row (Barbell)",4,145.0,9.0,0,0.0,
2025-10-14 17:32:52,"Back",169h 33min,"Seated Row (Cable)",1,50.0,12.0,0,0.0,
2025-10-14 17:32:52,"Back",169h 33min,"Seated Row (Cable)",2,60.0,12.0,0,0.0,
2025-10-14 17:32:52,"Back",169h 33min,"Seated Row (Cable)",3,62.5,10.0,0,0.0,
2025-10-14 17:32:52,"Back",169h 33min,"Seated Row (Cable)",4,50.0,13.0,0,0.0,
2025-10-14 17:32:52,"Back",169h 33min,"Incline Curl (Dumbbell)",1,22.5,12.0,0,0.0,
2025-10-14 17:32:52,"Back",169h 33min,"Incline Curl (Dumbbell)",2,22.5,12.0,0,0.0,
2025-10-14 17:32:52,"Back",169h 33min,"Incline Curl (Dumbbell)",3,22.5,14.0,0,0.0,
2025-10-14 17:32:52,"Back",169h 33min,"Incline Curl (Dumbbell)",4,22.5,12.0,0,0.0,
2025-10-21 19:06:44,"Chest",23h 53min,"Incline Bench Press (Dumbbell)",1,30.0,12.0,0,0.0,
2025-10-21 19:06:44,"Chest",23h 53min,"Incline Bench Press (Dumbbell)",2,65.0,10.0,0,0.0,
2025-10-21 19:06:44,"Chest",23h 53min,"Incline Bench Press (Dumbbell)",3,65.0,10.0,0,0.0,
2025-10-21 19:06:44,"Chest",23h 53min,"Incline Bench Press (Dumbbell)",4,65.0,11.0,0,0.0,
2025-10-21 19:06:44,"Chest",23h 53min,"Chest Press (Machine)",W,40.0,12.0,0,0.0,
2025-10-21 19:06:44,"Chest",23h 53min,"Chest Press (Machine)",1,85.0,9.0,0,0.0,
2025-10-21 19:06:44,"Chest",23h 53min,"Chest Press (Machine)",2,85.0,9.0,0,0.0,
2025-10-21 19:06:44,"Chest",23h 53min,"Chest Press (Machine)",3,85.0,8.0,0,0.0,
2025-10-21 19:06:44,"Chest",23h 53min,"One Arm Tricep Cable Pushdown",1,15.0,15.0,0,0.0,
2025-10-21 19:06:44,"Chest",23h 53min,"One Arm Tricep Cable Pushdown",2,15.0,15.0,0,0.0,
2025-10-21 19:06:44,"Chest",23h 53min,"One Arm Tricep Cable Pushdown",3,15.0,15.0,0,0.0,
2025-10-21 19:06:44,"Chest",23h 53min,"Triceps Extension (Cable)",1,10.0,12.0,0,0.0,
2025-10-21 19:06:44,"Chest",23h 53min,"Triceps Extension (Cable)",2,10.0,12.0,0,0.0,
2025-10-21 19:06:44,"Chest",23h 53min,"Triceps Extension (Cable)",3,10.0,12.0,0,0.0,
2025-10-21 19:06:44,"Chest",23h 53min,"Chest Fly",1,150.0,10.0,0,0.0,
2025-10-21 19:06:44,"Chest",23h 53min,"Chest Fly",2,150.0,10.0,0,0.0,
2025-10-21 19:06:44,"Chest",23h 53min,"Chest Fly",3,150.0,10.0,0,0.0,
2025-10-22 19:00:44,"Back",119h 20min,"Bent Over Row (Barbell)",1,45.0,12.0,0,0.0,
2025-10-22 19:00:44,"Back",119h 20min,"Bent Over Row (Barbell)",2,155.0,8.0,0,0.0,
2025-10-22 19:00:44,"Back",119h 20min,"Bent Over Row (Barbell)",3,155.0,8.0,0,0.0,
2025-10-22 19:00:44,"Back",119h 20min,"Bent Over Row (Barbell)",4,155.0,8.0,0,0.0,
2025-10-22 19:00:44,"Back",119h 20min,"Seated Row (Cable)",1,50.0,12.0,0,0.0,
2025-10-22 19:00:44,"Back",119h 20min,"Seated Row (Cable)",2,60.0,12.0,0,0.0,
2025-10-22 19:00:44,"Back",119h 20min,"Seated Row (Cable)",3,60.0,13.0,0,0.0,
2025-10-22 19:00:44,"Back",119h 20min,"Seated Row (Cable)",4,60.0,13.0,0,0.0,
2025-10-22 19:00:44,"Back",119h 20min,"Lat Pulldown (Cable)",1,25.0,12.0,0,0.0,
2025-10-22 19:00:44,"Back",119h 20min,"Lat Pulldown (Cable)",2,60.0,8.0,0,0.0,
2025-10-22 19:00:44,"Back",119h 20min,"Lat Pulldown (Cable)",3,60.0,12.0,0,0.0,
2025-10-22 19:00:44,"Back",119h 20min,"Lat Pulldown (Cable)",4,60.0,12.0,0,0.0,
2025-10-22 19:00:44,"Back",119h 20min,"Preacher Curl (Machine)",1,80.0,12.0,0,0.0,
2025-10-22 19:00:44,"Back",119h 20min,"Preacher Curl (Machine)",2,90.0,10.0,0,0.0,
2025-10-27 18:21:51,"Legs",169h 11min,"Leg Press",W,90.0,12.0,0,0.0,
2025-10-27 18:21:51,"Legs",169h 11min,"Leg Press",1,180.0,12.0,0,0.0,
2025-10-27 18:21:51,"Legs",169h 11min,"Leg Press",2,270.0,10.0,0,0.0,
2025-10-27 18:21:51,"Legs",169h 11min,"Leg Press",3,320.0,10.0,0,0.0,
2025-10-27 18:21:51,"Legs",169h 11min,"Leg Press",4,320.0,10.0,0,0.0,
2025-10-27 18:21:51,"Legs",169h 11min,"Lying Leg Curl (Machine)",1,150.0,12.0,0,0.0,
2025-10-27 18:21:51,"Legs",169h 11min,"Lying Leg Curl (Machine)",2,160.0,12.0,0,0.0,
2025-10-27 18:21:51,"Legs",169h 11min,"Lying Leg Curl (Machine)",3,160.0,12.0,0,0.0,
2025-10-27 18:21:51,"Legs",169h 11min,"Hack Squat",1,180.0,8.0,0,0.0,
2025-10-27 18:21:51,"Legs",169h 11min,"Hack Squat",2,270.0,8.0,0,0.0,
2025-10-27 18:21:51,"Legs",169h 11min,"Hack Squat",3,270.0,8.0,0,0.0,
2025-11-03 18:33:13,"Back",24h 19min,"Lat Pulldown (Cable)",1,25.0,12.0,0,0.0,
2025-11-03 18:33:13,"Back",24h 19min,"Lat Pulldown (Cable)",2,60.0,10.0,0,0.0,
2025-11-03 18:33:13,"Back",24h 19min,"Lat Pulldown (Cable)",3,60.0,12.0,0,0.0,
2025-11-03 18:33:13,"Back",24h 19min,"Lat Pulldown (Cable)",4,60.0,12.0,0,0.0,
2025-11-03 18:33:13,"Back",24h 19min,"Barbell T Bar Row",W,35.0,10.0,0,0.0,
2025-11-03 18:33:13,"Back",24h 19min,"Barbell T Bar Row",1,70.0,10.0,0,0.0,
2025-11-03 18:33:13,"Back",24h 19min,"Barbell T Bar Row",2,105.0,10.0,0,0.0,
2025-11-03 18:33:13,"Back",24h 19min,"Barbell T Bar Row",3,130.0,10.0,0,0.0,
2025-11-03 18:33:13,"Back",24h 19min,"Barbell T Bar Row",4,130.0,8.0,0,0.0,
2025-11-03 18:33:13,"Back",24h 19min,"Preacher Curl (Machine)",1,70.0,12.0,0,0.0,
2025-11-03 18:33:13,"Back",24h 19min,"Preacher Curl (Machine)",2,90.0,10.0,0,0.0,
2025-11-03 18:33:13,"Back",24h 19min,"Preacher Curl (Machine)",3,90.0,10.0,0,0.0,
2025-11-03 18:33:13,"Back",24h 19min,"Preacher Curl (Machine)",4,90.0,8.0,0,0.0,
2025-11-03 18:33:13,"Back",24h 19min,"Seated Row (Cable)",1,50.0,12.0,0,0.0,
2025-11-03 18:33:13,"Back",24h 19min,"Seated Row (Cable)",2,60.0,12.0,0,0.0,
2025-11-03 18:33:13,"Back",24h 19min,"Seated Row (Cable)",3,65.0,12.0,0,0.0,
2025-11-03 18:33:13,"Back",24h 19min,"Seated Row (Cable)",4,65.0,13.0,0,0.0,
2025-11-04 18:52:42,"Chest",47h 58min,"Chest Press (Machine)",W,40.0,12.0,0,0.0,
2025-11-04 18:52:42,"Chest",47h 58min,"Chest Press (Machine)",1,85.0,10.0,0,0.0,
2025-11-04 18:52:42,"Chest",47h 58min,"Chest Press (Machine)",2,85.0,10.0,0,0.0,
2025-11-04 18:52:42,"Chest",47h 58min,"Chest Press (Machine)",3,85.0,10.0,0,0.0,
2025-11-04 18:52:42,"Chest",47h 58min,"Incline Bench Press (Dumbbell)",1,30.0,12.0,0,0.0,
2025-11-04 18:52:42,"Chest",47h 58min,"Incline Bench Press (Dumbbell)",2,65.0,11.0,0,0.0,
2025-11-04 18:52:42,"Chest",47h 58min,"Incline Bench Press (Dumbbell)",3,65.0,9.0,0,0.0,
2025-11-04 18:52:42,"Chest",47h 58min,"Incline Bench Press (Dumbbell)",4,65.0,11.0,0,0.0,
2025-11-04 18:52:42,"Chest",47h 58min,"Lateral Raise (Machine)",1,90.0,12.0,0,0.0,
2025-11-04 18:52:42,"Chest",47h 58min,"Lateral Raise (Machine)",2,90.0,12.0,0,0.0,
2025-11-04 18:52:42,"Chest",47h 58min,"Lateral Raise (Machine)",3,90.0,10.0,0,0.0,
2025-11-06 18:51:22,"Legs",95h 46min,"Leg Press",W,90.0,12.0,0,0.0,
2025-11-06 18:51:22,"Legs",95h 46min,"Leg Press",1,180.0,12.0,0,0.0,
2025-11-06 18:51:22,"Legs",95h 46min,"Leg Press",2,320.0,11.0,0,0.0,
2025-11-06 18:51:22,"Legs",95h 46min,"Leg Press",3,320.0,11.0,0,0.0,
2025-11-06 18:51:22,"Legs",95h 46min,"Leg Press",4,320.0,11.0,0,0.0,
2025-11-06 18:51:22,"Legs",95h 46min,"Lying Leg Curl (Machine)",1,160.0,12.0,0,0.0,
2025-11-06 18:51:22,"Legs",95h 46min,"Lying Leg Curl (Machine)",2,160.0,11.0,0,0.0,
2025-11-06 18:51:22,"Legs",95h 46min,"Lying Leg Curl (Machine)",3,160.0,11.0,0,0.0,
2025-11-06 18:51:22,"Legs",95h 46min,"Romanian Deadlift (Barbell)",1,135.0,6.0,0,0.0,
2025-11-06 18:51:22,"Legs",95h 46min,"Romanian Deadlift (Barbell)",2,135.0,6.0,0,0.0,
2025-11-06 18:51:22,"Legs",95h 46min,"Romanian Deadlift (Barbell)",3,135.0,6.0,0,0.0,
2025-11-10 18:54:46,"Back",23h 46min,"Lat Pulldown (Cable)",1,25.0,12.0,0,0.0,
2025-11-10 18:54:46,"Back",23h 46min,"Lat Pulldown (Cable)",2,60.0,12.0,0,0.0,
2025-11-10 18:54:46,"Back",23h 46min,"Lat Pulldown (Cable)",3,70.0,6.0,0,0.0,
2025-11-10 18:54:46,"Back",23h 46min,"Lat Pulldown (Cable)",4,60.0,12.0,0,0.0,
2025-11-10 18:54:46,"Back",23h 46min,"Bent Over Row (Barbell)",1,45.0,12.0,0,0.0,
2025-11-10 18:54:46,"Back",23h 46min,"Bent Over Row (Barbell)",2,135.0,8.0,0,0.0,
2025-11-10 18:54:46,"Back",23h 46min,"Bent Over Row (Barbell)",3,135.0,8.0,0,0.0,
2025-11-10 18:54:46,"Back",23h 46min,"Bent Over Row (Barbell)",4,135.0,8.0,0,0.0,
2025-11-10 18:54:46,"Back",23h 46min,"Bent Over Row (Barbell)",5,135.0,8.0,0,0.0,
2025-11-10 18:54:46,"Back",23h 46min,"Seated Row (Cable)",1,60.0,12.0,0,0.0,
2025-11-10 18:54:46,"Back",23h 46min,"Seated Row (Cable)",2,60.0,12.0,0,0.0,
2025-11-10 18:54:46,"Back",23h 46min,"Seated Row (Cable)",3,60.0,11.0,0,0.0,
2025-11-10 18:54:46,"Back",23h 46min,"Bicep Curl (Machine)",1,55.0,12.0,0,0.0,
2025-11-10 18:54:46,"Back",23h 46min,"Bicep Curl (Machine)",2,55.0,12.0,0,0.0,
2025-11-10 18:54:46,"Back",23h 46min,"Bicep Curl (Machine)",3,55.0,12.0,0,0.0,
2025-11-11 18:42:08,"Legs",48h 25min,"Hack Squat",1,180.0,8.0,0,0.0,
2025-11-11 18:42:08,"Legs",48h 25min,"Hack Squat",2,280.0,8.0,0,0.0,
2025-11-11 18:42:08,"Legs",48h 25min,"Hack Squat",3,280.0,8.0,0,0.0,
2025-11-11 18:42:08,"Legs",48h 25min,"Hack Squat",4,290.0,8.0,0,0.0,
2025-11-11 18:42:08,"Legs",48h 25min,"Standing Calf Raise (Machine)",1,190.0,15.0,0,0.0,
2025-11-11 18:42:08,"Legs",48h 25min,"Standing Calf Raise (Machine)",2,190.0,15.0,0,0.0,
2025-11-11 18:42:08,"Legs",48h 25min,"Standing Calf Raise (Machine)",3,190.0,16.0,0,0.0,
2025-11-11 18:42:08,"Legs",48h 25min,"Leg Press",W,90.0,12.0,0,0.0,
2025-11-11 18:42:08,"Legs",48h 25min,"Leg Press",1,180.0,12.0,0,0.0,
2025-11-11 18:42:08,"Legs",48h 25min,"Leg Press",2,270.0,10.0,0,0.0,
2025-11-11 18:42:08,"Legs",48h 25min,"Leg Press",3,320.0,10.0,0,0.0,
2025-11-11 18:42:08,"Legs",48h 25min,"Leg Press",4,320.0,10.0,0,0.0,
2025-11-11 18:42:08,"Legs",48h 25min,"Romanian Deadlift (Barbell)",1,135.0,8.0,0,0.0,
2025-11-11 18:42:08,"Legs",48h 25min,"Romanian Deadlift (Barbell)",2,135.0,6.0,0,0.0,
2025-11-11 18:42:08,"Legs",48h 25min,"Romanian Deadlift (Barbell)",3,135.0,6.0,0,0.0,
2025-11-13 19:07:17,"Chest",90h 57min,"Chest Press (Machine)",W,40.0,12.0,0,0.0,
2025-11-13 19:07:17,"Chest",90h 57min,"Chest Press (Machine)",1,70.0,12.0,0,0.0,
2025-11-13 19:07:17,"Chest",90h 57min,"Chest Press (Machine)",2,70.0,13.0,0,0.0,
2025-11-13 19:07:17,"Chest",90h 57min,"Chest Press (Machine)",3,70.0,13.0,0,0.0,
2025-11-13 19:07:17,"Chest",90h 57min,"Incline Chest Press (Machine)",1,45.0,12.0,0,0.0,
2025-11-13 19:07:17,"Chest",90h 57min,"Incline Chest Press (Machine)",2,135.0,7.0,0,0.0,
2025-11-13 19:07:17,"Chest",90h 57min,"Incline Chest Press (Machine)",3,135.0,9.0,0,0.0,
2025-11-13 19:07:17,"Chest",90h 57min,"Incline Chest Press (Machine)",4,135.0,10.0,0,0.0,
2025-11-13 19:07:17,"Chest",90h 57min,"One Arm Tricep Cable Pushdown",1,15.0,15.0,0,0.0,
2025-11-13 19:07:17,"Chest",90h 57min,"One Arm Tricep Cable Pushdown",2,15.0,15.0,0,0.0,
2025-11-13 19:07:17,"Chest",90h 57min,"One Arm Tricep Cable Pushdown",3,15.0,15.0,0,0.0,
2025-11-13 19:07:17,"Chest",90h 57min,"Lateral Raise (Machine)",1,90.0,12.0,0,0.0,
2025-11-13 19:07:17,"Chest",90h 57min,"Lateral Raise (Machine)",2,95.0,12.0,0,0.0,
2025-11-13 19:07:17,"Chest",90h 57min,"Lateral Raise (Machine)",3,95.0,12.0,0,0.0,
2025-11-17 14:05:04,"Back",51min,"Bent Over Row (Barbell)",1,45.0,12.0,0,0.0,
2025-11-17 14:05:04,"Back",51min,"Bent Over Row (Barbell)",2,135.0,10.0,0,0.0,
2025-11-17 14:05:04,"Back",51min,"Bent Over Row (Barbell)",3,135.0,10.0,0,0.0,
2025-11-17 14:05:04,"Back",51min,"Bent Over Row (Barbell)",4,135.0,10.0,0,0.0,
2025-11-17 14:05:04,"Back",51min,"Seated Row (Cable)",1,25.0,12.0,0,0.0,
2025-11-17 14:05:04,"Back",51min,"Seated Row (Cable)",2,70.0,10.0,0,0.0,
2025-11-17 14:05:04,"Back",51min,"Seated Row (Cable)",3,70.0,10.0,0,0.0,
2025-11-17 14:05:04,"Back",51min,"Lat Pulldown (Cable)",1,25.0,12.0,0,0.0,
2025-11-17 14:05:04,"Back",51min,"Lat Pulldown (Cable)",2,60.0,8.0,0,0.0,
2025-11-17 14:05:04,"Back",51min,"Lat Pulldown (Cable)",3,60.0,9.0,0,0.0,
2025-11-17 14:05:04,"Back",51min,"Lat Pulldown (Cable)",4,60.0,9.0,0,0.0,
2025-11-17 14:05:04,"Back",51min,"Incline Curl (Dumbbell)",1,25.0,10.0,0,0.0,
2025-11-17 14:05:04,"Back",51min,"Incline Curl (Dumbbell)",2,25.0,10.0,0,0.0,
2025-11-17 14:05:04,"Back",51min,"Incline Curl (Dumbbell)",3,25.0,10.0,0,0.0,
2025-11-17 14:05:04,"Back",51min,"Bicep Curl (Machine)",1,55.0,12.0,0,0.0,
2025-11-17 14:05:04,"Back",51min,"Bicep Curl (Machine)",2,55.0,12.0,0,0.0,
2025-11-17 14:05:04,"Back",51min,"Bicep Curl (Machine)",3,55.0,12.0,0,0.0,
2025-11-18 19:06:18,"Legs",167h 38min,"Hack Squat",1,180.0,8.0,0,0.0,
2025-11-18 19:06:18,"Legs",167h 38min,"Hack Squat",2,290.0,8.0,0,0.0,
2025-11-18 19:06:18,"Legs",167h 38min,"Hack Squat",3,300.0,8.0,0,0.0,
2025-11-18 19:06:18,"Legs",167h 38min,"Hack Squat",4,300.0,8.0,0,0.0,
2025-11-18 19:06:18,"Legs",167h 38min,"Hack Squat",5,300.0,8.0,0,0.0,
2025-11-18 19:06:18,"Legs",167h 38min,"Romanian Deadlift (Barbell)",1,135.0,8.0,0,0.0,
2025-11-18 19:06:18,"Legs",167h 38min,"Romanian Deadlift (Barbell)",2,135.0,8.0,0,0.0,
2025-11-18 19:06:18,"Legs",167h 38min,"Standing Calf Raise (Machine)",1,210.0,12.0,0,0.0,
2025-11-18 19:06:18,"Legs",167h 38min,"Standing Calf Raise (Machine)",2,210.0,10.0,0,0.0,
2025-11-18 19:06:18,"Legs",167h 38min,"Standing Calf Raise (Machine)",3,210.0,10.0,0,0.0,
2025-11-18 19:06:18,"Legs",167h 38min,"Single Leg Extension",1,75.0,12.0,0,0.0,
2025-11-18 19:06:18,"Legs",167h 38min,"Single Leg Extension",2,85.0,10.0,0,0.0,
2025-11-18 19:06:18,"Legs",167h 38min,"Single Leg Extension",3,85.0,10.0,0,0.0,
2025-11-25 18:45:33,"Legs",23h 34min,"Romanian Deadlift (Barbell)",1,135.0,8.0,0,0.0,
2025-11-25 18:45:33,"Legs",23h 34min,"Romanian Deadlift (Barbell)",2,135.0,8.0,0,0.0,
2025-11-25 18:45:33,"Legs",23h 34min,"Romanian Deadlift (Barbell)",3,135.0,9.0,0,0.0,
2025-11-25 18:45:33,"Legs",23h 34min,"Hack Squat",1,180.0,8.0,0,0.0,
2025-11-25 18:45:33,"Legs",23h 34min,"Hack Squat",2,320.0,8.0,0,0.0,
2025-11-25 18:45:33,"Legs",23h 34min,"Hack Squat",3,320.0,8.0,0,0.0,
2025-11-25 18:45:33,"Legs",23h 34min,"Hack Squat",4,320.0,8.0,0,0.0,
2025-11-25 18:45:33,"Legs",23h 34min,"Leg Extension (Machine)",1,140.0,12.0,0,0.0,
2025-11-25 18:45:33,"Legs",23h 34min,"Leg Extension (Machine)",2,140.0,12.0,0,0.0,
2025-11-25 18:45:33,"Legs",23h 34min,"Leg Extension (Machine)",3,140.0,12.0,0,0.0,
2025-11-26 18:20:39,"Back",144h 36min,"Lat Pulldown (Cable)",1,25.0,12.0,0,0.0,
2025-11-26 18:20:39,"Back",144h 36min,"Lat Pulldown (Cable)",2,60.0,11.0,0,0.0,
2025-11-26 18:20:39,"Back",144h 36min,"Lat Pulldown (Cable)",3,60.0,10.0,0,0.0,
2025-11-26 18:20:39,"Back",144h 36min,"Bent Over Row (Barbell)",1,45.0,12.0,0,0.0,
2025-11-26 18:20:39,"Back",144h 36min,"Bent Over Row (Barbell)",2,145.0,10.0,0,0.0,
2025-11-26 18:20:39,"Back",144h 36min,"Bent Over Row (Barbell)",3,145.0,9.0,0,0.0,
2025-11-26 18:20:39,"Back",144h 36min,"Bent Over Row (Barbell)",4,145.0,10.0,0,0.0,
2025-11-26 18:20:39,"Back",144h 36min,"Seated Row (Cable)",1,25.0,12.0,0,0.0,
2025-11-26 18:20:39,"Back",144h 36min,"Seated Row (Cable)",2,70.0,8.0,0,0.0,
2025-11-26 18:20:39,"Back",144h 36min,"Seated Row (Cable)",3,70.0,8.0,0,0.0,
2025-11-26 18:20:39,"Back",144h 36min,"Seated Row (Cable)",4,65.0,10.0,0,0.0,
2025-11-26 18:20:39,"Back",144h 36min,"Incline Curl (Dumbbell)",1,20.0,12.0,0,0.0,
2025-11-26 18:20:39,"Back",144h 36min,"Incline Curl (Dumbbell)",2,25.0,12.0,0,0.0,
2025-11-26 18:20:39,"Back",144h 36min,"Incline Curl (Dumbbell)",3,25.0,12.0,0,0.0,
2025-12-02 18:57:04,"Chest",23h 53min,"Incline Chest Press (Machine)",1,45.0,12.0,0,0.0,
2025-12-02 18:57:04,"Chest",23h 53min,"Incline Chest Press (Machine)",2,120.0,12.0,0,0.0,
2025-12-02 18:57:04,"Chest",23h 53min,"Incline Chest Press (Machine)",3,135.0,12.0,0,0.0,
2025-12-02 18:57:04,"Chest",23h 53min,"Incline Chest Press (Machine)",4,135.0,12.0,0,0.0,
2025-12-02 18:57:04,"Chest",23h 53min,"Incline Chest Press (Machine)",5,135.0,12.0,0,0.0,
2025-12-02 18:57:04,"Chest",23h 53min,"Chest Fly",1,140.0,12.0,0,0.0,
2025-12-02 18:57:04,"Chest",23h 53min,"Chest Fly",2,140.0,12.0,0,0.0,
2025-12-02 18:57:04,"Chest",23h 53min,"Chest Fly",3,140.0,12.0,0,0.0,
2025-12-02 18:57:04,"Chest",23h 53min,"Incline Bench Press (Dumbbell)",1,30.0,12.0,0,0.0,
2025-12-02 18:57:04,"Chest",23h 53min,"Incline Bench Press (Dumbbell)",2,55.0,12.0,0,0.0,
2025-12-02 18:57:04,"Chest",23h 53min,"Incline Bench Press (Dumbbell)",3,55.0,12.0,0,0.0,
2025-12-02 18:57:04,"Chest",23h 53min,"Incline Bench Press (Dumbbell)",4,55.0,12.0,0,0.0,
2025-12-02 18:57:04,"Chest",23h 53min,"Chest Press (Machine)",W,40.0,12.0,0,0.0,
2025-12-02 18:57:04,"Chest",23h 53min,"Chest Press (Machine)",1,70.0,12.0,0,0.0,
2025-12-02 18:57:04,"Chest",23h 53min,"Chest Press (Machine)",2,80.0,12.0,0,0.0,
2025-12-02 18:57:04,"Chest",23h 53min,"Chest Press (Machine)",3,80.0,12.0,0,0.0,
2025-12-02 18:57:04,"Chest",23h 53min,"One Arm Tricep Cable Pushdown",1,15.0,15.0,0,0.0,
2025-12-02 18:57:04,"Chest",23h 53min,"One Arm Tricep Cable Pushdown",2,15.0,15.0,0,0.0,
2025-12-02 18:57:04,"Chest",23h 53min,"One Arm Tricep Cable Pushdown",3,15.0,15.0,0,0.0,
2025-12-02 18:57:04,"Chest",23h 53min,"Triceps Extension (Cable)",1,10.0,12.0,0,0.0,
2025-12-02 18:57:04,"Chest",23h 53min,"Triceps Extension (Cable)",2,10.0,12.0,0,0.0,
2025-12-02 18:57:04,"Chest",23h 53min,"Triceps Extension (Cable)",3,10.0,12.0,0,0.0,
2025-12-03 18:50:31,"Back",167h 59min,"Lat Pulldown (Cable)",1,25.0,12.0,0,0.0,
2025-12-03 18:50:31,"Back",167h 59min,"Lat Pulldown (Cable)",2,60.0,12.0,0,0.0,
2025-12-03 18:50:31,"Back",167h 59min,"Lat Pulldown (Cable)",3,60.0,12.0,0,0.0,
2025-12-03 18:50:31,"Back",167h 59min,"Lat Pulldown (Cable)",4,60.0,12.0,0,0.0,
2025-12-03 18:50:31,"Back",167h 59min,"Bent Over Row (Barbell)",1,45.0,12.0,0,0.0,
2025-12-03 18:50:31,"Back",167h 59min,"Bent Over Row (Barbell)",2,100.0,12.0,0,0.0,
2025-12-03 18:50:31,"Back",167h 59min,"Bent Over Row (Barbell)",3,100.0,12.0,0,0.0,
2025-12-03 18:50:31,"Back",167h 59min,"Bent Over Row (Barbell)",4,100.0,12.0,0,0.0,
2025-12-03 18:50:31,"Back",167h 59min,"Bicep Curl (Dumbbell)",1,30.0,13.0,0,0.0,
2025-12-03 18:50:31,"Back",167h 59min,"Bicep Curl (Dumbbell)",2,30.0,12.0,0,0.0,
2025-12-10 18:50:08,"Back",143h 34min,"Lat Pulldown (Cable)",1,25.0,12.0,0,0.0,
2025-12-10 18:50:08,"Back",143h 34min,"Lat Pulldown (Cable)",2,60.0,12.0,0,0.0,
2025-12-10 18:50:08,"Back",143h 34min,"Lat Pulldown (Cable)",3,70.0,9.0,0,0.0,
2025-12-10 18:50:08,"Back",143h 34min,"Lat Pulldown (Cable)",4,70.0,9.0,0,0.0,
2025-12-10 18:50:08,"Back",143h 34min,"Bent Over Row (Barbell)",1,45.0,12.0,0,0.0,
2025-12-10 18:50:08,"Back",143h 34min,"Bent Over Row (Barbell)",2,100.0,12.0,0,0.0,
2025-12-10 18:50:08,"Back",143h 34min,"Bent Over Row (Barbell)",3,145.0,12.0,0,0.0,
2025-12-10 18:50:08,"Back",143h 34min,"Bent Over Row (Barbell)",4,145.0,12.0,0,0.0,
2025-12-10 18:50:08,"Back",143h 34min,"Bent Over Row (Barbell)",5,145.0,12.0,0,0.0,
2025-12-10 18:50:08,"Back",143h 34min,"Seated Row (Cable)",1,25.0,12.0,0,0.0,
2025-12-10 18:50:08,"Back",143h 34min,"Seated Row (Cable)",2,75.0,10.0,0,0.0,
2025-12-10 18:50:08,"Back",143h 34min,"Seated Row (Cable)",3,75.0,10.0,0,0.0,
2025-12-10 18:50:08,"Back",143h 34min,"Seated Row (Cable)",4,75.0,10.0,0,0.0,
2025-12-10 18:50:08,"Back",143h 34min,"Incline Curl (Dumbbell)",1,20.0,12.0,0,0.0,
2025-12-10 18:50:08,"Back",143h 34min,"Incline Curl (Dumbbell)",2,25.0,12.0,0,0.0,
2025-12-10 18:50:08,"Back",143h 34min,"Incline Curl (Dumbbell)",3,25.0,12.0,0,0.0,
2025-12-10 18:50:08,"Back",143h 34min,"Incline Curl (Dumbbell)",4,22.5,12.0,0,0.0,
2025-12-16 18:27:33,"Back",24h 40min,"Lat Pulldown (Cable)",1,25.0,12.0,0,0.0,
2025-12-16 18:27:33,"Back",24h 40min,"Lat Pulldown (Cable)",2,60.0,10.0,0,0.0,
2025-12-16 18:27:33,"Back",24h 40min,"Lat Pulldown (Cable)",3,70.0,9.0,0,0.0,
2025-12-16 18:27:33,"Back",24h 40min,"Lat Pulldown (Cable)",4,70.0,9.0,0,0.0,
2025-12-16 18:27:33,"Back",24h 40min,"Bent Over Row (Barbell)",1,45.0,12.0,0,0.0,
2025-12-16 18:27:33,"Back",24h 40min,"Bent Over Row (Barbell)",2,100.0,12.0,0,0.0,
2025-12-16 18:27:33,"Back",24h 40min,"Bent Over Row (Barbell)",3,155.0,8.0,0,0.0,
2025-12-16 18:27:33,"Back",24h 40min,"Bent Over Row (Barbell)",4,155.0,8.0,0,0.0,
2025-12-16 18:27:33,"Back",24h 40min,"Bent Over Row (Barbell)",5,155.0,8.0,0,0.0,
2025-12-16 18:27:33,"Back",24h 40min,"Seated Row (Cable)",1,25.0,12.0,0,0.0,
2025-12-16 18:27:33,"Back",24h 40min,"Seated Row (Cable)",2,70.0,8.0,0,0.0,
2025-12-16 18:27:33,"Back",24h 40min,"Seated Row (Cable)",3,60.0,12.0,0,0.0,
2025-12-16 18:27:33,"Back",24h 40min,"Seated Row (Cable)",4,60.0,12.0,0,0.0,
